dist_code,year,state_code,state_name,dist_name,rice_area_1000_ha,rice_production_1000_tons,rice_yield_kg_per_ha,wheat_area_1000_ha,wheat_production_1000_tons,wheat_yield_kg_per_ha,maize_area_1000_ha,maize_production_1000_tons,maize_yield_kg_per_ha,groundnut_area_1000_ha,groundnut_production_1000_tons,groundnut_yield_kg_per_ha,oilseeds_area_1000_ha,oilseeds_production_1000_tons,oilseeds_yield_kg_per_ha,cotton_area_1000_ha,cotton_production_1000_tons,cotton_yield_kg_per_ha
3,1992,14,Chhattisgarh,Raipur,858.6,1382.3,1609.95,16.7,16.5,988.02,1.0,1.4,1400.0,9.6,11.5,1197.92,42.7,20.0,468.38,0.0,14.895121857853772,257.48852610030707
3,1993,14,Chhattisgarh,Raipur,876.1,1400.1,1598.11,18.9,21.8,1153.44,0.9,1.3,1444.44,9.7,9.4,969.07,42.4,18.8,443.4,0.0,14.895121857853772,257.48852610030707
3,1994,14,Chhattisgarh,Raipur,899.7,1303.5,1448.82,18.4,22.4,1217.39,0.7,0.6,857.14,8.1,6.6,814.81,39.2,15.3,390.31,0.0,14.895121857853772,257.48852610030707
3,1995,14,Chhattisgarh,Raipur,908.4,1314.9,1447.49,15.9,19.5,1226.42,0.7,0.8,1142.86,7.8,7.4,948.72,35.1,13.8,393.16,0.0,14.895121857853772,257.48852610030707
3,1996,14,Chhattisgarh,Raipur,860.4,1448.8,1683.87,14.2,16.7,1176.06,0.8,0.8,1000.0,8.1,7.0,864.2,35.5,13.7,385.92,0.0,14.895121857853772,257.48852610030707
3,1997,14,Chhattisgarh,Raipur,918.6,1016.2,1106.25,13.5,13.2,977.78,0.8,0.7,875.0,8.6,7.1,825.58,33.3,12.6,378.38,0.0,14.895121857853772,257.48852610030707
3,1998,14,Chhattisgarh,Raipur,902.0,643.0,712.86,17.8,17.9,1005.62,1.2,1.0,833.33,15.2,13.0,855.26,57.3,23.44,409.08,0.0,14.895121857853772,257.48852610030707
3,1999,14,Chhattisgarh,Raipur,950.21,1378.88,1451.13,0.0,213.9029616420409,1753.5035686217434,0.8,1.0,1250.0,7.9,8.1,1025.32,28.9,14.33,495.85,0.0,14.895121857853772,257.48852610030707
3,2000,14,Chhattisgarh,Raipur,889.78,461.63,518.81,8.11,10.6,1307.03,0.84,0.81,964.29,8.51,8.56,1005.88,21.12,11.68,553.03,0.0,14.895121857853772,257.48852610030707
3,2001,14,Chhattisgarh,Raipur,902.62,1120.82,1241.74,15.61,19.63,1257.53,0.86,0.52,604.65,8.52,9.89,1160.8,25.16,15.3,608.11,0.0,14.895121857853772,257.48852610030707
3,2002,14,Chhattisgarh,Raipur,897.85,659.62,734.67,13.19,16.9,1281.27,1.03,1.23,1194.17,8.37,8.09,966.55,23.14,12.81,553.59,0.0,14.895121857853772,257.48852610030707
3,2003,14,Chhattisgarh,Raipur,912.53,1316.34,1442.52,16.45,20.28,1232.83,2.09,2.0,956.94,8.42,8.8,1045.13,23.23,12.82,551.87,0.02,0.01,500.0
3,2004,14,Chhattisgarh,Raipur,918.33,1147.58,1249.64,14.32,14.85,1037.01,1.24,1.42,1145.16,8.37,9.2,1099.16,33.19,17.52,527.87,0.06,0.04,666.67
3,2005,14,Chhattisgarh,Raipur,918.33,1147.58,1249.64,14.32,14.85,1037.01,1.24,1.42,1145.16,8.37,9.2,1099.16,31.27,16.57,529.9,0.0,14.895121857853772,257.48852610030707
3,2006,14,Chhattisgarh,Raipur,918.39,1324.71,1442.43,13.09,12.16,928.95,2.61,2.35,900.38,8.28,8.02,968.6,32.53,15.79,485.4,0.05,0.02,400.0
3,2007,14,Chhattisgarh,Raipur,956.63,1483.28,1550.53,11.42,13.08,1145.36,2.53,2.89,1142.29,7.07,8.32,1176.8,21.65,14.08,650.35,0.01,14.895121857853772,257.48852610030707
3,2008,14,Chhattisgarh,Raipur,942.24,1252.38,1329.15,10.82,11.04,1020.33,1.29,1.39,1077.52,6.76,7.93,1173.08,23.56,14.04,595.93,0.0,14.895121857853772,257.48852610030707
3,2009,14,Chhattisgarh,Raipur,928.66,1307.24,1407.66,12.67,18.01,1421.47,1.34,2.13,1589.55,7.18,9.5,1323.12,26.12,17.6,673.81,0.01,14.895121857853772,257.48852610030707
3,2010,14,Chhattisgarh,Raipur,915.4,1521.13,1661.71,11.3,15.2,1345.13,1.3,1.8,1384.62,6.2,9.51,1533.87,19.4,14.85,765.46,0.0,14.895121857853772,257.48852610030707
3,2011,14,Chhattisgarh,Raipur,958.01,1421.37,1483.67,10.54,17.89,1697.34,2.12,3.6,1698.11,6.14,8.06,1312.7,18.97,13.87,731.15,0.0,14.895121857853772,257.48852610030707
3,2012,14,Chhattisgarh,Raipur,993.68,1974.69,1987.25,9.76,17.75,1818.65,10.21,17.05,1669.93,6.54,9.58,1464.83,19.22,14.17,737.25,0.0,14.895121857853772,257.48852610030707
3,2013,14,Chhattisgarh,Raipur,1009.22,1749.21,1733.23,9.21,15.86,1722.04,13.01,22.77,1750.19,6.4,9.38,1465.62,13.69,12.89,941.56,0.0,14.895121857853772,257.48852610030707
3,2014,14,Chhattisgarh,Raipur,1034.99,2127.73,2055.8,10.38,21.24,2046.24,14.75,29.67,2011.53,6.28,8.26,1315.29,14.76,12.53,848.92,0.0,14.895121857853772,257.48852610030707
3,2015,14,Chhattisgarh,Raipur,986.91,1412.83,1431.57,10.99,19.3,1756.14,11.14,20.1,1804.31,7.06,8.63,1222.38,13.79,11.36,823.79,0.01,14.895121857853772,257.48852610030707
3,2016,14,Chhattisgarh,Raipur,1009.29,2432.48,2410.09,8.8,17.95,2038.28,7.1,18.15,2557.48,4.7,8.14,1733.76,0.0,64.26833489388265,748.5672913250567,0.01,0.01,408.0
3,2017,14,Chhattisgarh,Raipur,959.01,1520.95,1585.96,14.56,23.66,1625.61,6.13,13.67,2228.27,4.87,5.34,1097.62,0.0,64.26833489388265,748.5672913250567,0.03,0.01,360.0
4,1966,14,Chhattisgarh,Bilaspur,624.0,325.0,520.83,18.0,9.0,500.0,11.0,12.0,1090.91,6.0,3.0,500.0,43.72,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
4,1967,14,Chhattisgarh,Bilaspur,624.0,546.0,875.0,19.0,10.0,526.32,11.0,15.0,1363.64,6.0,3.0,500.0,54.04,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
4,1968,14,Chhattisgarh,Bilaspur,629.5,416.0,660.84,19.9,12.0,603.02,11.0,10.0,909.09,4.5,2.0,444.44,53.28,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
4,1969,14,Chhattisgarh,Bilaspur,630.5,453.5,719.27,18.8,11.4,606.38,10.9,10.2,935.78,4.3,2.9,674.42,50.51,12.9,255.39,0.0,14.895121857853772,257.48852610030707
4,1970,14,Chhattisgarh,Bilaspur,631.5,587.9,930.96,18.7,14.5,775.4,10.8,15.4,1425.93,3.8,2.9,763.16,57.7,14.0,242.63,0.0,14.895121857853772,257.48852610030707
4,1971,14,Chhattisgarh,Bilaspur,633.8,564.7,890.98,22.6,14.8,654.87,10.7,12.8,1196.26,3.7,2.5,675.68,61.7,15.1,244.73,0.0,14.895121857853772,257.48852610030707
4,1972,14,Chhattisgarh,Bilaspur,635.6,534.0,840.15,28.0,17.5,625.0,10.9,16.2,1486.24,3.5,2.6,742.86,61.3,16.3,265.91,0.0,14.895121857853772,257.48852610030707
4,1973,14,Chhattisgarh,Bilaspur,639.3,497.5,778.19,31.6,18.0,569.62,10.8,12.0,1111.11,3.3,2.0,606.06,63.5,15.9,250.39,0.0,14.895121857853772,257.48852610030707
4,1974,14,Chhattisgarh,Bilaspur,638.2,489.8,767.47,25.9,18.1,698.84,10.7,10.7,1000.0,3.5,2.7,771.43,56.9,14.0,246.05,0.0,14.895121857853772,257.48852610030707
4,1975,14,Chhattisgarh,Bilaspur,640.8,646.5,1008.9,38.1,22.1,580.05,10.7,10.8,1009.35,3.4,2.1,617.65,61.2,15.2,248.37,0.0,14.895121857853772,257.48852610030707
4,1976,14,Chhattisgarh,Bilaspur,643.2,425.0,660.76,24.4,10.2,418.03,10.9,11.2,1027.52,3.5,2.5,714.29,51.1,7.4,144.81,0.0,14.895121857853772,257.48852610030707
4,1977,14,Chhattisgarh,Bilaspur,647.2,690.4,1066.75,31.9,18.0,564.26,11.1,8.3,747.75,3.5,2.1,600.0,56.2,12.5,222.42,0.0,14.895121857853772,257.48852610030707
4,1978,14,Chhattisgarh,Bilaspur,652.9,503.3,770.87,26.4,19.1,723.48,10.9,10.5,963.3,3.6,2.1,583.33,61.9,10.5,169.63,0.0,14.895121857853772,257.48852610030707
4,1979,14,Chhattisgarh,Bilaspur,654.2,217.2,332.01,12.7,6.0,472.44,11.0,8.4,763.64,3.6,1.7,472.22,34.8,4.8,137.93,0.0,14.895121857853772,257.48852610030707
4,1980,14,Chhattisgarh,Bilaspur,656.8,636.5,969.09,26.2,23.2,885.5,11.0,9.8,890.91,3.5,2.7,771.43,47.5,9.2,193.68,0.0,14.895121857853772,257.48852610030707
4,1981,14,Chhattisgarh,Bilaspur,658.1,581.4,883.45,23.2,18.0,775.86,11.0,10.1,918.18,3.5,2.2,628.57,50.4,9.4,186.51,0.0,14.895121857853772,257.48852610030707
4,1982,14,Chhattisgarh,Bilaspur,650.7,401.2,616.57,19.4,14.3,737.11,10.0,10.3,1030.0,3.1,1.7,548.39,46.5,9.4,202.15,0.0,14.895121857853772,257.48852610030707
4,1983,14,Chhattisgarh,Bilaspur,662.8,666.8,1006.04,21.8,15.0,688.07,11.0,14.2,1290.91,3.0,2.4,800.0,54.8,14.4,262.77,0.0,14.895121857853772,257.48852610030707
4,1984,14,Chhattisgarh,Bilaspur,655.2,546.2,833.64,16.7,7.8,467.07,10.7,11.7,1093.46,4.5,3.1,688.89,45.4,10.4,229.07,0.0,14.895121857853772,257.48852610030707
4,1985,14,Chhattisgarh,Bilaspur,661.2,910.1,1376.44,20.7,16.8,811.59,11.7,12.3,1051.28,4.1,3.3,804.88,49.6,13.7,276.21,0.0,14.895121857853772,257.48852610030707
4,1986,14,Chhattisgarh,Bilaspur,708.0,967.0,1365.82,22.0,18.0,818.18,12.0,11.0,916.67,3.9,3.0,769.23,39.0,11.2,287.18,0.0,14.895121857853772,257.48852610030707
4,1987,14,Chhattisgarh,Bilaspur,663.0,716.0,1079.94,24.4,17.5,717.21,12.0,13.0,1083.33,4.0,4.0,1000.0,39.4,15.5,393.4,0.0,14.895121857853772,257.48852610030707
4,1988,14,Chhattisgarh,Bilaspur,647.6,889.1,1372.92,24.7,16.2,655.87,12.0,16.9,1408.33,3.9,3.9,1000.0,41.2,14.4,349.51,0.0,14.895121857853772,257.48852610030707
4,1989,14,Chhattisgarh,Bilaspur,671.5,698.5,1040.21,17.4,11.5,660.92,12.0,16.6,1383.33,4.2,3.6,857.14,38.4,13.5,351.56,0.0,14.895121857853772,257.48852610030707
4,1990,14,Chhattisgarh,Bilaspur,689.5,964.2,1398.4,18.7,16.3,871.66,11.9,12.9,1084.03,4.9,4.1,836.73,41.2,13.4,325.24,0.0,14.895121857853772,257.48852610030707
4,1991,14,Chhattisgarh,Bilaspur,690.6,895.4,1296.55,17.0,13.6,800.0,12.2,15.4,1262.3,4.7,3.6,765.96,37.0,11.9,321.62,0.0,14.895121857853772,257.48852610030707
4,1992,14,Chhattisgarh,Bilaspur,691.8,724.2,1046.83,16.8,16.3,970.24,11.9,16.7,1403.36,5.1,5.1,1000.0,36.6,14.1,385.25,0.0,14.895121857853772,257.48852610030707
4,1993,14,Chhattisgarh,Bilaspur,698.1,943.7,1351.81,20.6,19.9,966.02,11.9,19.0,1596.64,4.3,4.7,1093.02,39.3,15.0,381.68,0.0,14.895121857853772,257.48852610030707
4,1994,14,Chhattisgarh,Bilaspur,719.7,1164.4,1617.9,18.8,19.9,1058.51,11.3,11.7,1035.4,3.6,2.8,777.78,39.3,13.7,348.6,0.0,14.895121857853772,257.48852610030707
4,1995,14,Chhattisgarh,Bilaspur,691.7,921.0,1331.5,16.8,17.1,1017.86,11.9,16.0,1344.54,5.1,5.0,980.39,36.3,14.8,407.71,0.0,14.895121857853772,257.48852610030707
4,1996,14,Chhattisgarh,Bilaspur,688.3,922.9,1340.84,15.3,16.0,1045.75,11.4,14.6,1280.7,4.6,4.4,956.52,38.8,15.3,394.33,0.0,14.895121857853772,257.48852610030707
4,1997,14,Chhattisgarh,Bilaspur,704.1,349.1,495.81,13.5,6.3,466.67,11.3,12.6,1115.04,4.7,4.3,914.89,40.21,12.5,310.87,0.0,14.895121857853772,257.48852610030707
4,1998,14,Chhattisgarh,Bilaspur,748.99,608.38,812.27,14.74,12.46,845.32,11.29,13.91,1232.94,4.62,4.92,1064.99,53.94,21.41,396.93,0.0,14.895121857853772,257.48852610030707
4,1999,14,Chhattisgarh,Bilaspur,753.87,1129.43,1498.18,0.0,213.9029616420409,1753.5035686217434,11.16,15.5,1388.76,3.62,3.42,944.69,34.16,14.35,420.12,0.0,14.895121857853772,257.48852610030707
4,2000,14,Chhattisgarh,Bilaspur,704.25,437.56,621.31,12.59,4.2,333.81,10.79,10.73,994.26,4.91,4.48,911.5,23.62,8.69,367.93,0.0,14.895121857853772,257.48852610030707
4,2001,14,Chhattisgarh,Bilaspur,711.68,1012.11,1422.13,17.63,18.92,1072.87,10.92,7.81,715.07,4.73,5.77,1220.27,25.51,12.03,471.48,0.0,14.895121857853772,257.48852610030707
4,2002,14,Chhattisgarh,Bilaspur,704.96,617.25,875.59,17.57,18.76,1068.02,10.68,13.3,1244.88,5.16,5.26,1019.17,24.09,10.98,455.94,0.0,14.895121857853772,257.48852610030707
4,2003,14,Chhattisgarh,Bilaspur,710.4,1011.96,1424.48,20.06,20.61,1027.09,10.56,12.73,1206.17,4.89,5.39,1102.33,25.13,11.17,444.53,0.0,14.895121857853772,257.48852610030707
4,2004,14,Chhattisgarh,Bilaspur,711.59,874.16,1228.45,18.88,15.8,837.0,10.28,13.39,1302.9,4.55,5.44,1197.78,28.54,13.88,486.33,0.0,14.895121857853772,257.48852610030707
4,2005,14,Chhattisgarh,Bilaspur,711.59,874.16,1228.45,18.88,15.8,837.0,10.28,13.39,1302.9,4.55,5.44,1197.78,29.32,14.98,510.96,0.0,14.895121857853772,257.48852610030707
4,2006,14,Chhattisgarh,Bilaspur,712.81,1127.18,1581.33,17.57,15.69,893.02,10.12,10.78,1064.98,3.49,3.99,1142.98,31.03,14.71,473.97,0.0,14.895121857853772,257.48852610030707
4,2007,14,Chhattisgarh,Bilaspur,716.37,1160.03,1619.32,17.38,19.05,1096.53,9.71,13.41,1381.2,3.66,4.68,1278.92,32.85,22.1,672.62,0.0,14.895121857853772,257.48852610030707
4,2008,14,Chhattisgarh,Bilaspur,749.56,1070.95,1428.76,17.54,18.05,1029.04,9.7,11.18,1152.73,3.31,4.21,1271.81,32.93,22.79,692.02,0.0,14.895121857853772,257.48852610030707
4,2009,14,Chhattisgarh,Bilaspur,696.49,994.29,1427.57,24.25,28.14,1160.63,11.67,17.12,1467.12,6.31,9.82,1556.88,34.7,28.52,821.69,0.0,14.895121857853772,257.48852610030707
4,2010,14,Chhattisgarh,Bilaspur,705.67,1333.61,1889.83,24.88,30.13,1210.79,11.63,18.67,1606.28,5.89,10.34,1757.26,38.95,34.37,882.56,0.0,14.895121857853772,257.48852610030707
4,2011,14,Chhattisgarh,Bilaspur,749.08,1557.35,2079.01,19.08,26.28,1377.75,9.3,12.72,1368.1,3.03,4.29,1415.05,35.34,24.82,702.35,0.0,14.895121857853772,257.48852610030707
4,2012,14,Chhattisgarh,Bilaspur,747.27,1746.82,2337.61,18.7,27.31,1460.32,8.8,15.8,1795.44,3.0,4.07,1356.29,36.12,33.55,928.85,0.0,14.895121857853772,257.48852610030707
4,2013,14,Chhattisgarh,Bilaspur,726.15,1577.16,2171.95,19.88,26.97,1356.73,8.94,15.51,1734.72,2.98,4.13,1388.65,35.07,28.99,826.73,0.0,14.895121857853772,257.48852610030707
4,2014,14,Chhattisgarh,Bilaspur,728.84,1683.92,2310.43,18.11,28.15,1554.83,9.03,15.57,1724.75,2.94,4.13,1404.76,34.82,20.23,581.06,0.0,14.895121857853772,257.48852610030707
4,2015,14,Chhattisgarh,Bilaspur,731.83,1340.65,1831.92,17.82,27.03,1516.74,8.62,12.22,1416.38,2.85,3.9,1370.52,32.94,18.29,555.1,0.0,14.895121857853772,257.48852610030707
4,2016,14,Chhattisgarh,Bilaspur,727.5,1858.19,2554.21,16.2,25.1,1549.23,8.1,17.11,2111.81,2.79,5.23,1872.89,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
4,2017,14,Chhattisgarh,Bilaspur,727.94,1295.71,1779.97,15.8,21.72,1374.7,7.61,15.83,2080.79,2.38,3.58,1504.8,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
5,1966,14,Chhattisgarh,Raigarh,332.0,203.0,611.45,1.0,1.0,1000.0,8.0,10.0,1250.0,11.0,6.0,545.45,49.14,64.26833489388265,748.5672913250567,0.8,0.4,500.0
5,1967,14,Chhattisgarh,Raigarh,333.0,278.0,834.83,1.0,1.0,1000.0,8.0,13.0,1625.0,12.0,12.0,1000.0,50.53,64.26833489388265,748.5672913250567,0.7,0.3,428.57
5,1968,14,Chhattisgarh,Raigarh,339.4,267.0,786.68,1.5,1.0,666.67,8.8,8.0,909.09,13.1,6.0,458.02,49.93,64.26833489388265,748.5672913250567,0.7,0.4,571.43
5,1969,14,Chhattisgarh,Raigarh,340.0,253.2,744.71,1.5,0.9,600.0,8.9,10.1,1134.83,13.1,7.8,595.42,51.1,15.9,311.15,0.6,0.3,500.0
5,1970,14,Chhattisgarh,Raigarh,342.2,274.7,802.75,1.3,1.0,769.23,9.0,13.6,1511.11,12.5,9.4,752.0,49.7,17.2,346.08,0.4,0.1,250.0
5,1971,14,Chhattisgarh,Raigarh,344.6,241.3,700.23,1.8,1.2,666.67,9.1,9.0,989.01,12.5,7.5,600.0,48.5,16.1,331.96,0.3,0.2,666.67
5,1972,14,Chhattisgarh,Raigarh,345.3,212.9,616.57,4.4,3.1,704.55,9.0,9.6,1066.67,12.7,9.3,732.28,48.7,18.3,375.77,0.3,0.2,666.67
5,1973,14,Chhattisgarh,Raigarh,345.9,314.1,908.07,5.0,3.5,700.0,9.1,9.7,1065.93,12.9,7.1,550.39,48.5,15.7,323.71,0.3,0.1,333.33
5,1974,14,Chhattisgarh,Raigarh,347.7,227.6,654.59,5.0,3.8,760.0,8.9,9.2,1033.71,12.9,8.7,674.42,47.8,17.3,361.92,0.2,0.2,1000.0
5,1975,14,Chhattisgarh,Raigarh,350.8,311.6,888.26,5.4,3.5,648.15,8.9,8.8,988.76,12.9,10.1,782.95,49.7,19.5,392.35,0.2,0.1,500.0
5,1976,14,Chhattisgarh,Raigarh,353.4,199.1,563.38,4.2,2.8,666.67,9.1,10.2,1120.88,12.8,5.2,406.25,44.1,9.5,215.42,0.2,0.1,500.0
5,1977,14,Chhattisgarh,Raigarh,356.7,348.5,977.01,6.2,4.2,677.42,9.0,9.1,1011.11,12.7,7.7,606.3,45.9,13.9,302.83,0.2,0.1,500.0
5,1978,14,Chhattisgarh,Raigarh,360.3,292.1,810.71,5.5,7.0,1272.73,8.9,9.3,1044.94,12.2,8.0,655.74,45.4,14.7,323.79,0.1,0.1,1000.0
5,1979,14,Chhattisgarh,Raigarh,362.4,149.3,411.98,3.3,2.3,696.97,8.0,8.8,1100.0,11.6,5.4,465.52,43.0,9.8,227.91,0.1,14.895121857853772,257.48852610030707
5,1980,14,Chhattisgarh,Raigarh,368.0,332.6,903.8,4.5,5.4,1200.0,9.0,9.8,1088.89,11.3,7.3,646.02,44.2,14.1,319.0,0.1,14.895121857853772,257.48852610030707
5,1981,14,Chhattisgarh,Raigarh,372.8,326.6,876.07,4.8,5.6,1166.67,8.0,7.9,987.5,11.3,8.3,734.51,45.5,15.1,331.87,0.1,14.895121857853772,257.48852610030707
5,1982,14,Chhattisgarh,Raigarh,371.0,270.2,728.3,4.7,6.0,1276.6,8.0,10.7,1337.5,10.4,5.7,548.08,45.6,11.6,254.39,0.1,0.1,1000.0
5,1983,14,Chhattisgarh,Raigarh,375.1,361.8,964.54,3.9,3.2,820.51,8.0,11.4,1425.0,10.3,6.5,631.07,47.8,15.5,324.27,0.0,14.895121857853772,257.48852610030707
5,1984,14,Chhattisgarh,Raigarh,378.9,292.6,772.24,3.0,2.9,966.67,8.8,11.2,1272.73,11.6,6.8,586.21,47.4,14.8,312.24,0.0,14.895121857853772,257.48852610030707
5,1985,14,Chhattisgarh,Raigarh,387.5,373.4,963.61,3.1,3.2,1032.26,8.9,9.2,1033.71,11.8,9.5,805.08,47.0,19.0,404.26,0.0,14.895121857853772,257.48852610030707
5,1986,14,Chhattisgarh,Raigarh,392.0,330.0,841.84,3.0,4.0,1333.33,9.0,10.0,1111.11,10.0,8.0,800.0,48.8,18.3,375.0,0.0,14.895121857853772,257.48852610030707
5,1987,14,Chhattisgarh,Raigarh,392.0,320.0,816.33,3.0,4.0,1333.33,8.9,10.8,1213.48,10.0,10.0,1000.0,52.0,23.9,459.62,4.0,14.895121857853772,257.48852610030707
5,1988,14,Chhattisgarh,Raigarh,407.3,413.1,1014.24,2.8,3.8,1357.14,8.6,12.6,1465.12,11.1,11.4,1027.03,51.6,24.8,480.62,0.0,14.895121857853772,257.48852610030707
5,1989,14,Chhattisgarh,Raigarh,418.2,377.5,902.68,2.5,3.3,1320.0,8.7,14.9,1712.64,12.2,10.9,893.44,51.0,22.3,437.25,0.0,14.895121857853772,257.48852610030707
5,1990,14,Chhattisgarh,Raigarh,412.5,397.8,964.36,2.3,3.2,1391.3,8.4,10.3,1226.19,16.1,14.2,881.99,52.3,23.4,447.42,0.0,14.895121857853772,257.48852610030707
5,1991,14,Chhattisgarh,Raigarh,413.3,457.3,1106.46,2.1,2.6,1238.1,8.3,10.6,1277.11,15.5,15.0,967.74,53.4,23.9,447.57,0.0,14.895121857853772,257.48852610030707
5,1992,14,Chhattisgarh,Raigarh,413.9,436.6,1054.84,1.9,2.4,1263.16,8.4,15.0,1785.71,15.2,20.4,1342.11,50.6,28.8,569.17,0.0,14.895121857853772,257.48852610030707
5,1993,14,Chhattisgarh,Raigarh,417.9,513.9,1229.72,2.2,3.1,1409.09,8.3,15.4,1855.42,14.0,13.8,985.71,50.7,22.0,433.93,0.0,14.895121857853772,257.48852610030707
5,1994,14,Chhattisgarh,Raigarh,419.9,561.6,1337.46,2.2,3.2,1454.55,7.7,8.2,1064.94,11.3,10.1,893.81,47.5,19.1,402.11,0.0,14.895121857853772,257.48852610030707
5,1995,14,Chhattisgarh,Raigarh,417.2,431.6,1034.52,2.4,3.7,1541.67,7.8,12.1,1551.28,11.2,11.8,1053.57,47.7,20.8,436.06,0.0,14.895121857853772,257.48852610030707
5,1996,14,Chhattisgarh,Raigarh,420.4,541.2,1287.35,3.6,5.7,1583.33,7.7,10.1,1311.69,11.3,10.8,955.75,56.0,27.3,487.5,0.0,14.895121857853772,257.48852610030707
5,1997,14,Chhattisgarh,Raigarh,419.7,342.6,816.3,2.2,2.9,1318.18,7.7,9.3,1207.79,11.0,10.2,927.27,45.45,17.6,387.24,0.0,14.895121857853772,257.48852610030707
5,1998,14,Chhattisgarh,Raigarh,592.6,661.2,1115.76,3.3,4.7,1424.24,14.4,20.4,1416.67,12.5,13.0,1040.0,76.2,28.33,371.78,0.0,14.895121857853772,257.48852610030707
5,1999,14,Chhattisgarh,Raigarh,420.8,476.0,1131.18,0.0,213.9029616420409,1753.5035686217434,7.63,13.91,1823.07,9.8,9.7,989.8,46.3,21.0,453.56,0.0,14.895121857853772,257.48852610030707
5,2000,14,Chhattisgarh,Raigarh,421.0,237.75,564.73,2.1,3.04,1447.62,7.55,11.1,1470.2,11.44,9.62,840.91,21.99,12.6,572.99,0.0,14.895121857853772,257.48852610030707
5,2001,14,Chhattisgarh,Raigarh,420.68,526.7,1252.02,2.79,3.77,1351.25,7.48,6.71,897.06,11.3,14.25,1261.06,22.79,17.68,775.78,0.0,14.895121857853772,257.48852610030707
5,2002,14,Chhattisgarh,Raigarh,419.69,284.59,678.1,3.07,4.38,1426.71,7.44,10.33,1388.44,11.68,12.85,1100.17,24.37,16.93,694.71,0.0,14.895121857853772,257.48852610030707
5,2003,14,Chhattisgarh,Raigarh,422.96,547.37,1294.14,3.85,5.08,1319.48,7.46,10.82,1450.4,13.96,15.45,1106.73,48.34,20.65,427.18,0.0,14.895121857853772,257.48852610030707
5,2004,14,Chhattisgarh,Raigarh,421.56,417.86,991.22,3.33,3.86,1159.16,7.32,12.01,1640.71,12.57,13.88,1104.22,54.35,24.41,449.13,0.0,14.895121857853772,257.48852610030707
5,2005,14,Chhattisgarh,Raigarh,421.56,417.86,991.22,3.33,3.86,1159.16,7.32,12.01,1640.71,12.57,13.88,1104.22,51.86,22.03,424.8,0.0,14.895121857853772,257.48852610030707
5,2006,14,Chhattisgarh,Raigarh,421.04,437.91,1040.07,3.31,3.74,1129.91,7.12,9.0,1264.04,11.81,12.88,1090.6,52.68,21.28,403.95,0.0,14.895121857853772,257.48852610030707
5,2007,14,Chhattisgarh,Raigarh,423.06,532.65,1259.04,3.17,4.65,1466.88,7.08,11.63,1642.66,11.98,15.87,1324.71,27.63,21.31,771.26,0.0,14.895121857853772,257.48852610030707
5,2008,14,Chhattisgarh,Raigarh,423.29,500.83,1183.18,3.51,4.86,1384.62,7.05,10.15,1439.72,11.37,14.99,1318.38,26.07,20.48,785.58,0.0,14.895121857853772,257.48852610030707
5,2009,14,Chhattisgarh,Raigarh,420.75,470.53,1118.31,3.72,4.87,1309.14,6.78,11.23,1656.34,8.46,14.99,1771.87,22.18,19.92,898.11,0.0,14.895121857853772,257.48852610030707
5,2010,14,Chhattisgarh,Raigarh,435.05,598.26,1375.15,3.4,5.5,1617.65,7.0,11.9,1700.0,8.3,13.1,1578.31,46.26,22.17,479.25,0.0,14.895121857853772,257.48852610030707
5,2011,14,Chhattisgarh,Raigarh,421.32,602.66,1430.41,3.63,6.27,1727.27,6.84,10.67,1559.94,11.09,14.81,1335.44,46.42,23.88,514.43,0.0,14.895121857853772,257.48852610030707
5,2012,14,Chhattisgarh,Raigarh,422.65,641.28,1517.28,3.44,6.08,1767.44,6.33,11.84,1870.46,11.59,15.97,1377.91,46.53,24.86,534.28,0.0,14.895121857853772,257.48852610030707
5,2013,14,Chhattisgarh,Raigarh,418.44,580.76,1387.92,6.67,11.5,1724.14,6.55,14.33,2187.79,11.39,17.66,1550.48,44.89,27.15,604.81,0.0,14.895121857853772,257.48852610030707
5,2014,14,Chhattisgarh,Raigarh,408.9,657.79,1608.68,3.62,7.5,2071.82,6.55,12.46,1902.29,11.31,16.39,1449.16,45.71,26.17,572.52,0.0,14.895121857853772,257.48852610030707
5,2015,14,Chhattisgarh,Raigarh,409.45,414.89,1013.29,3.56,6.15,1727.53,6.5,10.94,1683.08,11.03,14.73,1335.45,46.09,22.31,484.05,0.0,14.895121857853772,257.48852610030707
5,2016,14,Chhattisgarh,Raigarh,424.24,763.72,1800.23,3.87,7.12,1840.7,6.46,15.43,2389.53,11.05,21.05,1905.06,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
5,2017,14,Chhattisgarh,Raigarh,411.12,623.29,1516.07,3.91,6.76,1728.83,6.29,15.81,2512.8,10.18,14.52,1425.37,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
6,1966,14,Chhattisgarh,Surguja,284.0,89.0,313.38,2.0,1.0,500.0,33.0,47.0,1424.24,2.0,1.0,500.0,38.14,64.26833489388265,748.5672913250567,2.0,0.1,50.0
